ds,y
2013-07-22,266303.8570884191
2013-07-23,273079.13817016804
2013-07-24,281087.62347753573
2013-07-25,284922.33782663714
2013-07-26,266700.52801756683
2013-07-27,259344.96899092195
2013-07-28,256452.56592053486
2013-07-29,265783.30797929683
2013-07-30,285287.55870274146
2013-07-31,291061.23979484657
2013-08-01,284396.68075159733
2013-08-02,277427.3118594777
2013-08-03,269903.49242461554
2013-08-04,264644.24466042523
2013-08-05,274358.1805981321
2013-08-06,281246.007975069
2013-08-07,273757.5800620818
2013-08-08,278840.6397728307
2013-08-09,302230.8134056063
2013-08-10,308124.1759696701
2013-08-11,296862.3835981268
2013-08-12,287977.3681114705
2013-08-13,296712.2893183792
2013-08-14,301667.0012571479
2013-08-15,299887.1964840066
2013-08-16,291439.43468041933
2013-08-17,293114.35057648044
2013-08-18,287538.5055070307
2013-08-19,298846.98018955224
2013-08-20,303849.7816879944
2013-08-21,291287.57474671485
2013-08-22,287774.5419124606
2013-08-23,291008.7380355708
2013-08-24,287046.15440856427
2013-08-25,277798.2645281036
2013-08-26,274093.2156738768
2013-08-27,272242.0067727073
2013-08-28,272852.3264136502
2013-08-29,277092.98901049973
2013-08-30,286198.23755970574
2013-08-31,285708.1823300752
2013-09-01,276290.0780267996
2013-09-02,282175.1936680481
2013-09-03,286484.3608752162
2013-09-04,281019.724490205
2013-09-05,274017.48421112634
2013-09-06,272049.89535223757
2013-09-07,253475.63671114194
2013-09-08,243998.57542865622
2013-09-09,247572.99627840114
2013-09-10,261893.7592205261
2013-09-11,268907.5947529122
2013-09-12,277279.1741831548
2013-09-13,283054.9524508573
2013-09-14,275013.0378267429
2013-09-15,264811.81061373826
2013-09-16,260206.84940741284
2013-09-17,256469.99160507077
2013-09-18,254985.11584286494
2013-09-19,258243.8227027672
2013-09-20,273440.0352717307
2013-09-21,278617.0554889829
2013-09-22,266741.06502440275
2013-09-23,265101.49154946994
2013-09-24,256631.1408192014
2013-09-25,253207.48851197402
2013-09-26,254669.52336913953
2013-09-27,257668.2877379694
2013-09-28,252054.5452692828
2013-09-29,242225.55303204744
2013-09-30,251626.62862925677
2013-10-01,251154.77091138822
2013-10-02,241172.10450144633
2013-10-03,249526.17952833488
2013-10-04,245087.29956013957
2013-10-05,237631.41928515222
2013-10-06,229147.26521536728
2013-10-07,231892.7220840837
2013-10-08,241740.17806909457
2013-10-09,238607.12590392507
2013-10-10,239674.32242383854
2013-10-11,236646.73301464645
2013-10-12,225011.71403165945
2013-10-13,218337.15422212714
2013-10-14,224994.93720502834
2013-10-15,235898.1550051948
2013-10-16,232641.87293246688
2013-10-17,233831.09263511203
2013-10-18,228988.85766880694
2013-10-19,221686.4243666736
2013-10-20,219959.67909566595
2013-10-21,224400.0102140469
2013-10-22,229732.3028905037
2013-10-23,229984.77506229284
2013-10-24,234997.71336958816
2013-10-25,223730.81374750473
2013-10-26,217838.9619091625
2013-10-27,220128.28611002516
2013-10-28,211888.60215765223
2013-10-29,202989.0694323139
2013-10-30,200990.8427049161
2013-10-31,203959.09902510094
2013-11-01,211566.36428412
2013-11-02,216740.98835920318
2013-11-03,204449.29745215664
2013-11-04,206083.3723413785
2013-11-05,213078.66976275222
2013-11-06,211692.379638628
2013-11-07,212278.29804890652
2013-11-08,213909.2572206815
2013-11-09,207317.37945827298
2013-11-10,202741.29319605275
2013-11-11,206136.75390413447
2013-11-12,211893.45329959024
2013-11-13,209611.3015077418
2013-11-14,208578.642126554
2013-11-15,204808.41851532416
2013-11-16,186054.08277800737
2013-11-17,179999.45181438187
2013-11-18,192657.3334451481
2013-11-19,200129.88451125415
2013-11-20,197804.152647639
2013-11-21,199584.74312544658
2013-11-22,205037.73470487833
2013-11-23,200307.40799057097
2013-11-24,192964.82528045567
2013-11-25,196591.83860617885
2013-11-26,200351.616200089
2013-11-27,196969.60059158423
2013-11-28,198648.50564961197
2013-11-29,200316.56298860497
2013-11-30,200329.63279326298
2013-12-01,196090.71311373895
2013-12-02,198909.97640095514
2013-12-03,199430.26828937163
2013-12-04,201062.50047475265
2013-12-05,203482.29582131645
2013-12-06,207572.19180082995
2013-12-07,206426.25580547875
2013-12-08,198129.48411333523
2013-12-09,198326.3672614591
2013-12-10,203237.20881128483
2013-12-11,204055.08800552328
2013-12-12,204322.45867205158
2013-12-13,209797.832727109
2013-12-14,201938.020344544
2013-12-15,196877.2975617262
2013-12-16,195762.10915868965
2013-12-17,205741.96467993179
2013-12-18,205643.11216662088
2013-12-19,207927.7769028373
2013-12-20,207247.48257329443
2013-12-21,207617.97405334527
2013-12-22,205889.26278542742
2013-12-23,211389.10257316832
2013-12-24,184038.49949384134
2013-12-25,124512.9120838931
2013-12-26,195559.68478758432
2013-12-27,209340.66102128322
2013-12-28,206139.54251572644
2013-12-29,201824.1924891224
2013-12-30,207261.38673889966
2013-12-31,192607.63303936864
2014-01-01,128896.5089483154
2014-01-02,196303.51671649065
2014-01-03,205981.29360881724
2014-01-04,203659.870416802
2014-01-05,199508.73740506137
2014-01-06,201723.1460225044
2014-01-07,199579.2376608985
2014-01-08,200134.86140715246
2014-01-09,196544.66484996866
2014-01-10,196747.18337264654
2014-01-11,194073.3231797365
2014-01-12,193029.21622906416
2014-01-13,193923.25392056885
2014-01-14,198841.54532291592
2014-01-15,198769.2569547411
2014-01-16,195455.0351445278
2014-01-17,197652.9288021536
2014-01-18,194847.69666163388
2014-01-19,184115.54476088987
2014-01-20,191835.52326137343
2014-01-21,198709.64671391062
2014-01-22,196136.57609983906
2014-01-23,195737.09997420022
2014-01-24,200441.1372542476
2014-01-25,200723.51404150637
2014-01-26,191446.76396168408
2014-01-27,190679.05270787302
2014-01-28,196362.1250119543
2014-01-29,193077.14020493886
2014-01-30,195865.1195200912
2014-01-31,202606.93617129434
2014-02-01,200532.01047118485
2014-02-02,194009.73508429795
2014-02-03,195656.29805599607
2014-02-04,202264.42595059026
2014-02-05,200803.37652258688
2014-02-06,201663.17859912294
2014-02-07,200299.31341449186
2014-02-08,199450.72139220452
2014-02-09,188700.72688578255
2014-02-10,191173.94158559063
2014-02-11,192335.79245053767
2014-02-12,193757.28770567547
2014-02-13,194779.2935332069
2014-02-14,196998.99340808424
2014-02-15,191192.81395173926
2014-02-16,183236.19705498466
2014-02-17,185696.0705208279
2014-02-18,188395.28374137354
2014-02-19,187101.8561071751
2014-02-20,188611.59902535123
2014-02-21,190157.22070880732
2014-02-22,191081.27700120595
2014-02-23,184609.4043204614
2014-02-24,186624.69062604694
2014-02-25,191778.7374737752
2014-02-26,190222.71683018748
2014-02-27,192474.43537533653
2014-02-28,192479.66989399132
2014-03-01,188271.8192978909
2014-03-02,188160.85655257304
2014-03-03,187969.9206278999
2014-03-04,188536.99284428125
2014-03-05,193107.59016426536
2014-03-06,194507.43372017375
2014-03-07,194074.8206311334
2014-03-08,190896.73511664534
2014-03-09,185038.70126443906
2014-03-10,190182.09459280106
2014-03-11,192926.23757192618
2014-03-12,192687.39148272443
2014-03-13,191935.27718531957
2014-03-14,194918.50852467085
2014-03-15,198431.0424384823
2014-03-16,192701.6164221305
2014-03-17,192381.97343080942
2014-03-18,193093.80518763143
2014-03-19,194325.37809889807
2014-03-20,194292.0016421251
2014-03-21,196557.16003595872
2014-03-22,192773.26945688282
2014-03-23,185549.9856980282
2014-03-24,188543.52789474712
2014-03-25,189153.48329126378
2014-03-26,185564.9883531532
2014-03-27,186894.405631652
2014-03-28,192135.67445386408
2014-03-29,189988.02482891575
2014-03-30,183457.90648921838
2014-03-31,191186.23303873793
2014-04-01,193726.10664795755
2014-04-02,191722.97658727286
2014-04-03,191225.93674194193
2014-04-04,194604.17860069513
2014-04-05,199587.54077450614
2014-04-06,201160.14359043798
2014-04-07,201451.11238003065
2014-04-08,211685.65603306328
2014-04-09,210121.7295875372
2014-04-10,210046.551227511
2014-04-11,211022.1119786032
2014-04-12,211309.56777809584
2014-04-13,211483.69599734608
2014-04-14,211133.37555290898
2014-04-15,215053.17854549902
2014-04-16,212985.61273639635
2014-04-17,222225.9538547017
2014-04-18,216020.09892717632
2014-04-19,207727.29819520726
2014-04-20,184571.05012409005
2014-04-21,197193.5366393105
2014-04-22,204169.523009747
2014-04-23,204108.4190152346
2014-04-24,201450.44842088944
2014-04-25,200543.05376429844
2014-04-26,206165.25309729285
2014-04-27,202861.50745496096
2014-04-28,206028.00832522125
2014-04-29,210337.04803099154
2014-04-30,221007.39323366235
2014-05-01,218393.55763184206
2014-05-02,228883.66165991055
2014-05-03,229238.40905566956
2014-05-04,225329.8463335654
2014-05-05,222818.98065664317
2014-05-06,224790.37743841615
2014-05-07,222644.10552523565
2014-05-08,223458.7426218159
2014-05-09,228613.93625891264
2014-05-10,230516.5619875985
2014-05-11,226495.4874459377
2014-05-12,221610.97975606567
2014-05-13,227730.4845736045
2014-05-14,232268.68170832473
2014-05-15,235481.7139327021
2014-05-16,237752.22721419498
2014-05-17,234271.26836438527
2014-05-18,222464.43337678633
2014-05-19,211488.16568474506
2014-05-20,206649.36221954648
2014-05-21,203205.10369178248
2014-05-22,207329.23567426731
2014-05-23,208375.00341842184
2014-05-24,205831.41368509099
2014-05-25,200814.47464383102
2014-05-26,200262.52691922605
2014-05-27,208079.17415770248
2014-05-28,211737.1705953176
2014-05-29,218905.71717384143
2014-05-30,222812.49710054827
2014-05-31,225232.20947651137
2014-06-01,226774.7368023534
2014-06-02,227363.3659869814
2014-06-03,225118.8354048515
2014-06-04,223549.87119015612
2014-06-05,220960.65077697858
2014-06-06,223713.97243652644
2014-06-07,222305.61057995842
2014-06-08,217604.85673398527
2014-06-09,220645.52020501517
2014-06-10,224312.23410734828
2014-06-11,237156.003389343
2014-06-12,258030.19708565433
2014-06-13,280051.8239957258
2014-06-14,293255.4619572283
2014-06-15,282706.02714313904
2014-06-16,268385.61717785086
2014-06-17,255699.2343652279
2014-06-18,248343.5658312037
2014-06-19,243880.3457079773
2014-06-20,246148.99654661465
2014-06-21,243453.1645119423
2014-06-22,236074.12794955864
2014-06-23,235884.81755053063
2014-06-24,235132.28533173012
2014-06-25,236330.209657897
2014-06-26,238550.20647670713
2014-06-27,246826.5399097879
2014-06-28,252133.88653158458
2014-06-29,239655.2179670894
2014-06-30,235955.80212280081
2014-07-01,238578.16687427415
2014-07-02,236489.98554051315
2014-07-03,245843.58296738294
2014-07-04,257398.53323002753
2014-07-05,258795.50311248397
2014-07-06,244589.16176691154
2014-07-07,238614.78096900438
2014-07-08,263918.3218477751
2014-07-09,264097.96790211514
2014-07-10,273130.2381867417
2014-07-11,287201.8935770391
2014-07-12,288365.0543425153
2014-07-13,276269.23730930407
2014-07-14,284078.55302242615
2014-07-15,289042.08176206273
2014-07-16,291347.6909668561
2014-07-17,283320.43629862054
2014-07-18,270394.2866668643
2014-07-19,266414.6975494669
2014-07-20,255043.06637464755
2014-07-21,271121.34520492627
2014-07-22,282760.35789720266
2014-07-23,276739.2279008929
2014-07-24,268110.278914942
2014-07-25,276510.5645035823
2014-07-26,282554.629982577
2014-07-27,269274.62477531575
2014-07-28,272080.22771660466
2014-07-29,282164.7575350244
2014-07-30,278593.16949399264
2014-07-31,270436.68188427674
2014-08-01,267795.18533253943
2014-08-02,269752.60574650305
2014-08-03,267139.7632848707
2014-08-04,264932.1107731295
2014-08-05,282427.4888281068
2014-08-06,282727.04954532697
2014-08-07,289601.84113418614
2014-08-08,293316.9782421379
2014-08-09,290569.9696173913
2014-08-10,282642.7931123251
2014-08-11,281265.4735310823
2014-08-12,289925.60505193897
2014-08-13,274051.47113545466
2014-08-14,271780.6512376756
2014-08-15,277664.21511328587
2014-08-16,271331.3991188785
2014-08-17,280602.58113994804
2014-08-18,279839.8145915105
2014-08-19,268595.83982655883
2014-08-20,266114.93522376247
2014-08-21,267944.50537379883
2014-08-22,270950.79839624657
2014-08-23,271018.50299263926
2014-08-24,265557.10144532507
2014-08-25,276483.1110953186
2014-08-26,298276.831522305
2014-08-27,299241.11616259185
2014-08-28,288072.280151732
2014-08-29,279605.03033445793
2014-08-30,276954.27028200455
2014-08-31,273728.4317061728
2014-09-01,288272.6622334428
2014-09-02,288816.1886031545
2014-09-03,277252.92274742783
2014-09-04,274800.50530901627
2014-09-05,275446.06334472843
2014-09-06,280952.82151279977
2014-09-07,275264.7156541391
2014-09-08,278716.4861560375
2014-09-09,279189.65340697445
2014-09-10,271150.93150868017
2014-09-11,273508.7462885356
2014-09-12,276304.0298517637
2014-09-13,272151.82355757244
2014-09-14,264364.59403633286
2014-09-15,264283.3521660031
2014-09-16,259797.9422118645
2014-09-17,253344.10108427342
2014-09-18,249543.57459036715
2014-09-19,250928.21448705244
2014-09-20,247899.77715049303
2014-09-21,246001.5425935844
2014-09-22,243340.13713169543
2014-09-23,245571.03705430301
2014-09-24,243387.8097135655
2014-09-25,241405.9751498479
2014-09-26,245535.39674493743
2014-09-27,248682.58646937087
2014-09-28,240165.5499258146
2014-09-29,240572.68936516243
2014-09-30,240944.81646840225
2014-10-01,251343.79015575338
2014-10-02,257543.78021240947
2014-10-03,261911.25380098002
2014-10-04,251129.07876408764
2014-10-05,224171.9197670389
2014-10-06,231936.95467987878
2014-10-07,241461.83245451687
2014-10-08,250326.9896489228
2014-10-09,241630.83177875038
2014-10-10,237195.8229728129
2014-10-11,229251.12072451538
2014-10-12,220156.91369068492
2014-10-13,209765.3636725132
2014-10-14,213194.45424604192
2014-10-15,228941.60926961203
2014-10-16,239273.59162634032
2014-10-17,241042.81881659132
2014-10-18,239775.10250035254
2014-10-19,241816.54281824836
2014-10-20,248287.5941403195
2014-10-21,249579.351305199
2014-10-22,257480.6093006068
2014-10-23,241470.51544084982
2014-10-24,246600.4681665379
2014-10-25,242468.83716910228
2014-10-26,231060.70558322032
2014-10-27,227466.67243219647
2014-10-28,229467.01496808653
2014-10-29,232100.73402672974
2014-10-30,231238.6112854546
2014-10-31,232472.67443881545
2014-11-01,233202.4293727281
2014-11-02,216422.1453010469
2014-11-03,213562.37982729962
2014-11-04,196810.12627292483
2014-11-05,195072.44478916549
2014-11-06,198893.71321997745
2014-11-07,206559.62567705227
2014-11-08,208979.07086388828
2014-11-09,193390.99883901942
2014-11-10,195492.3008972588
2014-11-11,207107.3332540301
2014-11-12,206851.18893496404
2014-11-13,206640.7337285052
2014-11-14,206255.99691443043
2014-11-15,202310.29502911752
2014-11-16,192168.50190600124
2014-11-17,197461.73270064022
2014-11-18,204046.71612037913
2014-11-19,207590.79245530113
2014-11-20,206767.86230052134
2014-11-21,212279.99102896373
2014-11-22,212395.27643046816
2014-11-23,203018.35486559733
2014-11-24,202044.9444952657
2014-11-25,200634.52980365057
2014-11-26,196779.89781934748
2014-11-27,197038.6167622611
2014-11-28,200836.60200296147
2014-11-29,198493.4965626515
2014-11-30,196109.5046183254
2014-12-01,198182.60131383772
2014-12-02,197110.132265829
2014-12-03,195950.82405054898
2014-12-04,196762.11771842316
2014-12-05,196897.99899433044
2014-12-06,196241.7322723457
2014-12-07,190894.71228288367
2014-12-08,195088.59887870934
2014-12-09,194633.92093020785
2014-12-10,199045.66780766405
2014-12-11,199683.2060437443
2014-12-12,203293.4377420727
2014-12-13,194516.42753677233
2014-12-14,186100.16632530015
2014-12-15,196186.29884813153
2014-12-16,203150.09059639918
2014-12-17,202935.35955985813
2014-12-18,201032.78867094658
2014-12-19,203045.01541757878
2014-12-20,201786.5351435497
2014-12-21,200348.25239706607
2014-12-22,205285.1546952507
2014-12-23,206545.88032978922
2014-12-24,180355.2989087178
2014-12-25,111553.5840847561
2014-12-26,194946.8116477671
2014-12-27,198158.65366506603
2014-12-28,197251.0317524563
2014-12-29,201284.36857421647
2014-12-30,201314.26126927114
2014-12-31,180864.9743257643
2015-01-01,124214.199215235
